order_id,customer_id,order_date,amount,channel,region
ORD0010072,CUST002171,2026-05-27,-81.59,Mobile App,North
ORD0017530,CUST003804,2024-09-12,202.77,Mobile App,North
ORD0015081,CUST003257,2025-04-28,191.04,Marketplace,North
ORD0007821,CUST001677,2025-06-05,19.0,Web,Central
ORD0010022,CUST002158,2025-08-28,65.06,Mobile App,South
ORD0017049,CUST003691,2025-05-06,118.81,Store,North
ORD0002358,,2025-02-11,27.56,Store,South
ORD0004665,CUST000988,2026-03-01,139.66,Web,North
ORD0011064,CUST002384,2026-03-22,91.49,Web,West
ORD0007701,CUST001651,2026-01-26,177.37,Mobile App,South
ORD0011310,CUST002437,2025-12-23,8.53,Store,South
ORD0004128,CUST000878,2026-01-09,71.02,Marketplace,South
ORD0005834,CUST001252,2026-07-25,39.86,Web,West
ORD0008823,CUST001912,2025-05-02,33.41,Web,South
ORD0007200,CUST001535,2025-12-27,33.41,Store,North
ORD0011226,CUST002416,2024-09-27,64.52,Web,Central
ORD0002125,CUST000447,2024-10-11,424.28,Web,East
ORD0010651,CUST002299,2025-09-16,119.08,Marketplace,West
ORD0006511,CUST001394,2025-12-26,139.21,Marketplace,East
ORD0015696,CUST003380,2025-09-22,849.9,Web,Central
ORD0000733,CUST000152,2025-01-29,40.12,Mobile App,East
ORD0010895,CUST002349,2025-10-30,43.29,Store,West
ORD0011794,CUST002554,2026-07-17,-678.16,Web,East
ORD0003764,CUST000797,2025-02-03,70.67,Mobile App,South
ORD0000080,CUST000018,2026-07-13,75.81,Web,North
ORD0004562,CUST000968,2025-10-14,91.06,Store,South
ORD0006706,CUST001433,2024-09-14,156.65,Mobile App,Central
ORD0004507,CUST000957,2025-02-21,58.02,Store,West
ORD0015515,CUST003339,2025-06-28,9.33,Web,West
ORD0000334,CUST000072,2025-10-11,74.59,Marketplace,South
ORD0018056,CUST003935,2026-04-03,138.11,Marketplace,North
ORD0012442,CUST002714,2025-10-28,93.22,Mobile App,East
ORD0018255,CUST003971,2026-04-21,563.13,Marketplace,West
ORD0006481,CUST001389,2025-01-19,27.61,Mobile App,East
ORD0002189,CUST000457,2026-08-01,836.11,Store,Central
ORD0007387,CUST001582,2025-12-01,82.33,Marketplace,East
ORD0007104,CUST001517,2024-09-28,41.31,Mobile App,East
ORD0009332,CUST002022,2025-01-15,69.0,Web,South
ORD0007364,CUST001575,2026-05-13,118.33,Mobile App,West
ORD0004290,CUST000910,2026-01-21,57.57,Store,East
ORD0009888,CUST002130,2025-12-10,363.57,Mobile App,Central
ORD0000215,CUST000044,2025-12-25,62.59,Web,North
ORD0011807,CUST002557,2025-12-26,44.59,Mobile App,West
ORD0007915,CUST001706,2025-10-13,883.64,Marketplace,Central
ORD0014261,CUST003103,2025-05-19,381.8,Marketplace,Central
ORD0018309,CUST003978,2026-02-17,72.65,Mobile App,Central
ORD0003155,CUST000673,2025-07-07,-1306.89,Web,South
ORD0012861,CUST002803,2024-12-12,169.25,Marketplace,South
ORD0005050,CUST001090,2025-09-30,120.24,Store,South
ORD0000107,CUST000023,2025-08-23,763.83,Web,Central
ORD0017122,CUST003706,2026-05-01,147.46,Mobile App,North
ORD0009446,CUST002049,2026-02-28,97.31,Web,South
ORD0012387,CUST002698,2025-03-10,178.1,Mobile App,West
ORD0005150,CUST001111,2026-05-25,78.91,Marketplace,North
ORD0012023,CUST002599,2025-09-29,29.82,Mobile App,Central
ORD0010544,CUST002276,2025-10-26,85.8,Marketplace,North
ORD0005097,CUST001105,2026-08-30,27.27,Mobile App,South
ORD0011332,CUST002442,2025-09-28,92.75,Mobile App,North
ORD0014983,CUST003236,2025-02-14,57.56,Web,Central
ORD0001529,CUST000314,2025-05-29,77.54,Marketplace,Central
ORD0013525,CUST002940,2026-06-08,202.64,Marketplace,North
ORD0008181,CUST001764,2025-07-08,88.83,Marketplace,East
ORD0007334,CUST001568,2026-04-22,186.61,Marketplace,East
ORD0001663,CUST000350,2025-02-15,127.36,Mobile App,West
ORD0000456,CUST000096,2026-07-31,46.2,Store,South
ORD0013862,CUST003010,2024-10-25,57.64,Store,Central
ORD0006880,CUST001468,2026-02-01,26.86,Mobile App,South
ORD0013997,CUST003043,2025-05-22,27.12,Web,South
ORD0012048,CUST002605,2026-07-11,130.98,Mobile App,West
ORD0013336,CUST002897,2025-11-01,359.99,Store,West
ORD0006881,CUST001468,2026-01-02,39.27,Mobile App,South
ORD0016399,CUST003548,2025-07-28,1031.85,Web,East
ORD0011840,CUST002567,2026-08-30,163.46,Web,North
ORD0013530,CUST002940,2025-10-27,258.26,Mobile App,North
ORD0009624,CUST002080,2025-04-22,87.59,Web,West
ORD0011879,CUST002571,2026-08-11,52.89,Web,West
ORD0016797,CUST003642,2026-05-25,237.72,Web,West
ORD0006120,CUST001315,2026-02-16,93.89,Web,North
ORD0007739,CUST001659,2026-06-13,67.46,Web,West
ORD0008977,CUST001949,2026-06-13,326.26,Mobile App,Central
ORD0005143,CUST001110,2025-03-12,140.92,Web,South
ORD0013250,CUST002884,2026-01-19,52.73,Mobile App,Central
ORD0003647,CUST000771,2025-10-23,72.96,Marketplace,East
ORD0012404,CUST002707,2025-10-07,32.51,Mobile App,West
ORD0011751,CUST002544,2026-03-10,94.85,Mobile App,Central
ORD0013884,CUST003018,2024-11-25,81.74,Mobile App,West
ORD0000174,CUST000036,2026-05-14,25.33,Store,East
ORD0009635,CUST002082,2025-08-22,36.63,Store,South
ORD0000336,CUST000072,2025-08-12,29.87,Web,South
ORD0006959,CUST001484,2026-09-09,16.51,Marketplace,South
ORD0012477,CUST002721,2025-06-18,45.39,Web,East
ORD0015684,CUST003378,2025-09-10,35.93,Marketplace,West
ORD0000400,CUST000086,2026-06-06,0.0,Web,North
ORD0011522,CUST002493,2026-05-04,70.43,Mobile App,North
ORD0000750,CUST000155,2025-08-12,30.6,Web,East
ORD0000612,CUST000128,2025-09-10,50.66,Marketplace,East
ORD0012084,CUST002613,2025-11-21,152.52,Marketplace,North
ORD0013765,CUST002989,2026-07-10,166.98,Web,East
ORD0012108,CUST002620,2025-06-25,44.01,Web,South
ORD0015678,CUST003377,2025-09-18,111.27,Mobile App,Central
ORD0005223,CUST001124,2025-07-29,138.34,Web,South
ORD0013190,CUST002873,2025-03-17,94.41,Mobile App,East
ORD0007051,CUST001508,2026-05-20,33.42,Web,East
ORD0006142,CUST001318,2025-05-16,34.21,Mobile App,East
ORD0003088,CUST000662,2025-09-18,46.61,Store,North
ORD0014174,CUST003094,2026-05-23,811.39,Mobile App,Central
ORD0014598,CUST003168,2026-04-22,92.35,Store,West
ORD0012990,CUST002825,2026-08-09,993.02,Mobile App,West
ORD0003188,CUST000681,2026-08-07,134.15,Marketplace,Central
ORD0006152,CUST001321,2025-12-19,10.97,Mobile App,South
ORD0012196,CUST002644,2025-04-28,55.12,Mobile App,West
ORD0012287,CUST002669,2026-05-22,29.43,Marketplace,East
ORD0012444,CUST002714,2025-06-19,69.07,Marketplace,East
ORD0011817,CUST002559,2026-05-07,124.89,Mobile App,East
ORD0011305,CUST002436,2026-04-14,543.25,Marketplace,North
ORD0018418,CUST003995,2026-02-04,115.88,Store,Central
ORD0016266,CUST003518,2026-07-17,90.35,Marketplace,South
ORD0017708,CUST003852,2025-09-24,33.13,Mobile App,North
ORD0010121,CUST002182,2025-10-22,1577.43,Mobile App,East
ORD0014432,CUST003142,2026-06-10,68.3,Marketplace,North
ORD0006111,CUST001314,2025-09-21,109.8,Store,Central
ORD0013182,CUST002872,2025-09-23,34.87,Web,North
ORD0003737,CUST000794,2025-09-02,71.68,Web,North
ORD0010805,CUST002330,2026-01-27,202.51,Mobile App,West
ORD0006762,CUST001442,2025-09-23,203.09,Web,East
ORD0009726,CUST002102,2026-06-05,119.85,Store,South
ORD0010630,CUST002296,2024-12-25,90.44,Marketplace,East
ORD0001563,CUST000326,2026-02-25,62.88,Mobile App,Central
ORD0013917,CUST003027,2026-02-16,12.1,Marketplace,West
ORD0018369,CUST003989,2025-06-05,628.56,Mobile App,Central
ORD0010787,CUST002326,2025-03-28,426.85,Mobile App,North
ORD0002756,CUST000589,2026-05-16,92.22,Mobile App,East
ORD0016954,CUST003675,2025-04-11,33.27,Marketplace,Central
ORD0002695,CUST000571,2025-12-14,29.2,Web,Central
ORD0016796,CUST003642,2026-08-21,88.87,Mobile App,West
ORD0009676,CUST002091,2025-08-09,45.22,Store,North
ORD0016563,CUST003594,2025-02-14,55.65,Mobile App,East
ORD0005260,CUST001133,2025-03-24,76.88,Mobile App,Central
ORD0005275,CUST001137,2025-09-01,19.79,Mobile App,West
ORD0004722,CUST001001,2025-09-13,76.14,Web,East
ORD0012887,CUST002809,2026-01-25,50.09,Web,North
ORD0014074,CUST003068,2026-04-20,49.19,Store,South
ORD0017362,CUST003766,2025-10-18,144.26,Store,West
ORD0009387,CUST002035,2025-09-21,45.98,Store,West
ORD0011237,CUST002419,2025-10-05,182.5,Marketplace,West
ORD0016998,CUST003684,2025-10-16,10.14,Store,South
ORD0014769,CUST003198,2025-10-22,103.7,Marketplace,East
ORD0009894,CUST002130,2024-12-26,239.04,Marketplace,Central
ORD0008192,CUST001765,2025-04-14,50.51,Web,West
ORD0004097,CUST000871,2026-07-11,56.55,Marketplace,North
ORD0002214,CUST000462,2025-07-11,137.18,Mobile App,Central
ORD0011417,CUST002470,2025-12-06,73.92,Web,West
ORD0011625,CUST002514,2025-10-23,77.03,Mobile App,West
ORD0007901,,2026-07-22,50.21,Marketplace,South
ORD0016896,CUST003660,2026-08-27,89.11,Mobile App,West
ORD0012144,CUST002631,2026-06-28,23.34,Web,North
ORD0002349,CUST000499,2025-08-26,140.08,Web,West
ORD0009684,CUST002094,2025-10-12,43.17,Mobile App,South
ORD0009998,CUST002152,2024-12-22,129.36,Web,South
ORD0017924,CUST003896,2025-07-26,37.02,Web,West
ORD0013542,CUST002941,2025-12-13,496.17,Mobile App,South
ORD0005147,CUST001111,2026-08-23,81.72,Mobile App,North
ORD0014135,CUST003082,2026-04-23,148.05,Web,Central
ORD0014355,CUST003126,2025-09-22,59.4,Store,North
ORD0007557,CUST001620,2025-07-07,102.63,Mobile App,East
ORD0008903,CUST001930,2025-07-04,114.79,Marketplace,South
ORD0009723,CUST002100,2025-09-06,43.31,Store,Central
ORD0013536,CUST002940,2024-09-04,33.61,Web,North
ORD0010928,CUST002353,2025-11-02,85.89,Store,South
ORD0015688,CUST003379,2026-07-28,124.75,Marketplace,North
ORD0009902,CUST002133,2026-05-30,,Marketplace,Central
ORD0007357,CUST001571,2025-08-11,18.24,Mobile App,Central
ORD0002684,CUST000568,2025-05-04,95.48,Marketplace,North
ORD0015078,CUST003257,2025-12-09,149.83,Marketplace,North
ORD0013688,CUST002970,2025-08-01,88.12,Marketplace,Central
ORD0008294,CUST001785,2025-12-06,-70.07,Mobile App,East
ORD0015362,CUST003306,2026-01-02,195.12,Marketplace,East
ORD0014570,CUST003163,2026-06-09,-44.4,Mobile App,East
ORD0015357,CUST003305,2025-12-13,52.79,Marketplace,West
ORD0006216,CUST001335,2025-07-28,358.07,Store,Central
ORD0006073,CUST001301,2026-04-21,13.24,Web,South
ORD0015541,CUST003344,2025-07-04,86.24,Mobile App,Central
ORD0001522,CUST000313,2026-01-15,14.86,Web,East
ORD0013230,CUST002881,2026-06-15,23.91,Web,North
ORD0017423,CUST003783,2025-05-09,32.5,Web,Central
ORD0005031,CUST001085,2025-09-25,1207.76,Mobile App,East
ORD0015003,CUST003241,2025-04-27,26.87,Marketplace,West
ORD0014548,CUST003159,2024-10-26,28.55,Mobile App,West
ORD0008775,CUST001904,2026-04-28,76.86,Web,West
ORD0000214,CUST000044,2026-02-15,35.18,Store,North
ORD0010335,CUST002228,2026-07-01,77.04,Store,Central
ORD0003592,CUST000764,2025-05-28,78.83,Marketplace,South
ORD0014004,CUST003046,2025-11-07,383.46,Store,East
ORD0003906,CUST000826,2026-01-05,80.29,Web,West
ORD0015414,CUST003314,2025-02-12,48.56,Marketplace,Central
ORD0009914,CUST002134,2024-11-23,16.71,Web,West
ORD0001676,CUST000352,2025-06-30,48.99,Marketplace,East
ORD0007811,CUST001674,2025-03-01,189.52,Store,North
ORD0017540,CUST003805,2025-04-02,58.03,Web,West
ORD0011608,CUST002512,2025-06-15,91.7,Store,Central
ORD0013427,CUST002916,2025-01-05,59.74,Store,West
ORD0002057,CUST000432,2025-08-01,71.14,Mobile App,North
ORD0013921,CUST003027,2025-08-06,217.01,Marketplace,West
ORD0017900,CUST003888,2025-01-09,21.53,Web,Central
ORD0013459,CUST002922,2025-06-17,323.1,Mobile App,West
ORD0017193,CUST003728,2026-01-31,69.28,Mobile App,West
ORD0004554,CUST000967,2026-07-03,607.4,Store,West
ORD0009842,CUST002123,2026-05-01,40.77,Store,West
ORD0012806,CUST002792,2024-09-25,50.68,Mobile App,East
ORD0010978,CUST002363,2025-12-18,30.48,Mobile App,East
ORD0014729,CUST003190,2026-02-28,90.65,Store,East
ORD0018305,CUST003978,2026-06-16,95.74,Mobile App,Central
ORD0013701,CUST002973,2026-01-21,29.68,Mobile App,West
ORD0011721,CUST002538,2026-07-25,86.1,Web,Central
ORD0017403,CUST003778,2024-11-24,74.56,Mobile App,Central
ORD0013139,CUST002865,2026-02-03,161.67,Marketplace,Central
ORD0001897,CUST000404,2026-06-19,57.18,Marketplace,Central
ORD0013957,CUST003035,2026-01-05,382.06,Mobile App,East
ORD0012281,CUST002668,2025-03-16,113.55,Mobile App,North
ORD0006506,CUST001393,2024-12-26,79.8,Store,East
ORD0009865,CUST002127,2026-02-10,27.79,Web,East
ORD0015121,CUST003263,2026-08-11,0.0,Mobile App,West
ORD0007318,CUST001566,2025-09-11,9.32,Web,Central
ORD0007452,CUST001597,2025-09-23,171.18,Marketplace,West
ORD0003317,CUST000716,2026-01-06,50.91,Store,South
ORD0011294,CUST002430,2025-02-12,103.72,Mobile App,East
ORD0012263,CUST002665,2026-07-31,28.9,Marketplace,South
ORD0007863,CUST001692,2025-05-30,227.01,Store,South
ORD0016901,CUST003660,2025-11-15,101.56,Store,West
ORD0004222,CUST000897,2026-02-22,43.81,Store,South
ORD0010935,CUST002355,2025-09-01,43.37,Web,West
ORD0017850,CUST003879,2026-04-15,253.64,Web,Central
ORD0016831,CUST003646,2025-06-02,41.11,Web,West
ORD0001616,CUST000340,2024-10-15,13.97,Marketplace,East
ORD0006114,CUST001314,2024-12-04,63.66,Marketplace,Central
ORD0008020,CUST001726,2024-12-09,49.02,Store,South
ORD0003974,CUST000842,2025-03-04,20.61,Marketplace,South
ORD0005602,CUST001197,2025-11-02,56.43,Store,Central
ORD0001599,CUST000337,2024-09-10,133.57,Store,South
ORD0017657,CUST003838,2026-07-03,247.09,Store,Central
ORD0009372,CUST002031,2024-09-19,113.46,Marketplace,North
ORD0001804,CUST000385,2026-05-31,24.99,Web,Central
ORD0016980,CUST003680,2024-10-24,99.59,Web,North
ORD0009039,CUST001960,2025-01-04,-31.41,Marketplace,Central
ORD0010543,CUST002276,2026-01-26,68.04,Marketplace,North
ORD0014910,CUST003225,2026-02-11,109.84,Web,West
ORD0015075,CUST003257,2026-02-21,115.11,Store,North
ORD0010045,CUST002162,2026-01-19,20.99,Mobile App,North
ORD0007507,CUST001611,2025-11-17,38.77,Web,Central
ORD0014969,CUST003235,2025-04-14,46.36,Marketplace,North
ORD0001733,CUST000366,2026-03-05,62.4,Marketplace,West
ORD0013710,CUST002974,2025-07-09,34.4,Web,Central
ORD0000773,CUST000161,2026-04-10,312.44,Web,North
ORD0017948,CUST003899,2024-12-28,92.14,Store,West
ORD0014147,CUST003085,2025-10-29,45.9,Marketplace,North
ORD0002333,CUST000492,2025-10-16,59.89,Store,South
ORD0016468,CUST003569,2024-10-20,16.4,Marketplace,East
ORD0014746,CUST003192,2026-02-14,93.81,Marketplace,West
ORD0000395,CUST000085,2025-08-12,174.66,Web,West
ORD0015931,CUST003434,2026-01-18,71.74,Store,Central
ORD0002596,CUST000550,2025-12-24,58.18,Mobile App,South
ORD0010865,CUST002342,2026-01-25,44.39,Web,West
ORD0004949,CUST001061,2026-08-12,921.27,Store,West
ORD0005126,CUST001109,2026-07-06,948.39,Mobile App,South
ORD0005922,CUST001268,2025-07-28,977.86,Store,South
ORD0016102,CUST003468,2025-04-09,91.94,Store,Central
ORD0015626,CUST003368,2026-07-19,14.65,Web,East
ORD0011592,CUST002506,2025-11-04,121.29,Store,South
ORD0014451,CUST003143,2024-10-20,855.38,Marketplace,Central
ORD0005938,CUST001271,2026-03-23,684.82,Store,Central
ORD0007535,CUST001617,2025-04-14,287.3,Store,East
ORD0002030,CUST000425,2025-12-06,-51.4,Marketplace,North
ORD0013680,CUST002968,2026-07-21,27.84,Mobile App,South
ORD0000152,CUST000029,2025-02-28,30.66,Marketplace,East
ORD0002058,CUST000432,2025-07-04,21.41,Store,North
ORD0010728,CUST002319,2026-01-19,43.07,Marketplace,North
ORD0008867,CUST001924,2025-08-15,201.31,Marketplace,North
ORD0004238,CUST000899,2025-02-12,43.14,Mobile App,West
ORD0013175,CUST002870,2024-10-23,69.48,Web,West
ORD0011858,CUST002568,2026-02-10,88.44,Store,South
ORD0004724,CUST001001,2025-05-01,42.48,Marketplace,East
ORD0017051,CUST003691,2024-12-22,136.15,Store,North
ORD0015819,CUST003412,2026-07-06,72.92,Web,East
ORD0000872,CUST000187,2026-06-16,42.82,Store,East
ORD0002817,CUST000601,2025-10-31,51.66,Marketplace,Central
ORD0012933,CUST002814,2025-07-27,169.94,Mobile App,South
ORD0016317,CUST003529,2025-02-17,142.42,Mobile App,Central
ORD0013652,CUST002961,2024-11-14,30.11,Store,West
ORD0009840,CUST002122,2024-11-16,265.02,Web,North
ORD0004099,CUST000872,2026-07-23,153.13,Web,East
ORD0011236,CUST002419,2025-12-04,103.74,Store,West
ORD0008855,CUST001922,2026-03-01,146.0,Store,North
ORD0013267,CUST002888,2025-01-19,22.83,Marketplace,West
ORD0014956,CUST003234,2025-12-31,124.36,Web,East
ORD0012777,CUST002784,2026-04-25,66.56,Web,South
ORD0018074,CUST003940,2025-10-03,21.99,Web,West
ORD0002289,CUST000477,2025-12-30,109.8,Marketplace,East
ORD0009706,CUST002099,2026-07-16,45.81,Mobile App,West
ORD0006312,CUST001358,2026-05-10,37.82,Mobile App,North
ORD0007473,CUST001602,2026-04-22,18.82,Store,East
ORD0008844,CUST001917,2025-02-06,35.03,Marketplace,North
ORD0009093,CUST001975,2026-07-30,75.05,Marketplace,East
ORD0003026,CUST000644,2026-01-06,97.59,Mobile App,East
ORD0004058,CUST000863,2024-10-26,6.34,Marketplace,Central
ORD0014690,CUST003185,2026-09-09,95.49,Store,South
ORD0009189,CUST001994,2024-12-09,-42.69,Marketplace,North
ORD0000892,CUST000191,2025-09-27,80.52,Marketplace,South
ORD0000276,CUST000059,2026-03-22,74.27,Web,West
ORD0009126,CUST001982,2026-01-27,34.6,Web,North
ORD0003577,CUST000763,2025-08-13,121.16,Web,West
ORD0009505,CUST002057,2025-08-13,568.14,Web,West
ORD0017973,CUST003902,2025-04-24,69.97,Web,South
ORD0003679,CUST000778,2024-11-08,48.5,Mobile App,West
ORD0009482,CUST002052,2024-11-17,70.69,Marketplace,West
ORD0014909,CUST003225,2026-06-06,18.08,Marketplace,West
ORD0009407,CUST002038,2025-03-11,244.83,Store,West
ORD0009460,CUST002051,2026-03-08,592.31,Mobile App,South
ORD0000021,CUST000006,2026-07-26,1918.13,Web,Central
ORD0006536,CUST001396,2024-11-24,202.53,Store,East
ORD0012913,CUST002811,2026-06-10,165.05,Web,South
ORD0010910,CUST002351,2026-08-07,54.76,Store,Central
ORD0007781,CUST001668,2026-05-17,29.35,Store,West
ORD0009458,CUST002051,2026-08-08,470.14,Web,South
ORD0001852,CUST000392,2025-05-03,99.4,Web,East
ORD0004140,CUST000881,2025-04-24,86.94,Web,East
ORD0002474,,2026-07-04,416.66,Web,East
ORD0004593,CUST000973,2026-03-07,75.86,Marketplace,South
ORD0011582,CUST002505,2026-02-17,60.73,Mobile App,South
ORD0001923,CUST000409,2026-05-25,81.6,Marketplace,North
ORD0016229,CUST003510,2025-07-09,32.35,Mobile App,North
ORD0015699,CUST003381,2026-01-29,95.87,Store,South
ORD0009017,CUST001954,2025-03-28,426.94,Web,East
ORD0011136,CUST002394,2025-11-06,335.55,Mobile App,East
ORD0014337,CUST003124,2026-01-18,71.93,Mobile App,South
ORD0002343,CUST000497,2025-11-09,28.23,Store,Central
ORD0008124,CUST001756,2024-12-03,56.14,Mobile App,West
ORD0012073,CUST002607,2025-08-27,56.14,Web,East
ORD0008230,CUST001769,2024-12-12,18.06,Web,West
ORD0009061,CUST001966,2026-01-28,45.52,Mobile App,South
ORD0015457,CUST003321,2025-10-06,156.42,Store,West
ORD0011813,CUST002558,2026-01-31,6.51,Mobile App,North
ORD0007320,CUST001566,2025-05-21,48.06,Store,Central
ORD0013787,CUST002996,2025-08-06,64.67,Mobile App,South
ORD0012755,CUST002781,2026-04-23,60.98,Mobile App,South
ORD0015986,CUST003443,2025-10-08,177.42,Mobile App,South
ORD0005653,CUST001212,2025-01-04,33.69,Store,South
ORD0004131,CUST000878,2025-08-08,71.79,Store,South
ORD0017337,,2025-09-26,249.17,Marketplace,South
ORD0015686,CUST003378,2025-03-07,165.99,Mobile App,West
ORD0001218,CUST000258,2025-01-13,75.28,Store,West
ORD0014130,CUST003081,2026-01-25,37.3,Web,North
ORD0013515,CUST002938,2025-08-22,85.73,Store,East
ORD0013933,CUST003032,2026-06-28,213.45,Mobile App,Central
ORD0002392,CUST000511,2025-02-05,65.23,Mobile App,West
ORD0013541,CUST002941,2026-02-10,399.61,Marketplace,South
ORD0001955,CUST000415,2026-05-16,162.79,Store,West
ORD0008795,CUST001908,2025-12-21,55.72,Web,Central
ORD0001741,CUST000369,2026-01-08,61.25,Marketplace,East
ORD0018291,CUST003976,2026-02-09,20.55,Marketplace,South
ORD0000458,CUST000097,2026-04-13,35.01,Marketplace,South
ORD0012479,CUST002723,2026-05-08,45.1,Web,North
ORD0011533,CUST002494,2024-11-16,68.35,Marketplace,East
ORD0010971,CUST002362,2024-12-30,98.47,Mobile App,West
ORD0009873,CUST002128,2025-12-22,91.39,Mobile App,North
ORD0009098,CUST001975,2025-10-25,47.11,Web,East
ORD0000064,CUST000012,2025-07-25,33.12,Web,North
ORD0010366,CUST002232,2025-03-11,114.71,Mobile App,Central
ORD0008600,CUST001863,2026-07-16,441.46,Marketplace,Central
ORD0016433,CUST003556,2025-10-07,5.38,Web,East
ORD0005862,CUST001255,2025-03-22,195.88,Mobile App,Central
ORD0006815,CUST001453,2024-10-13,14.26,Web,West
ORD0014475,CUST003150,2025-11-26,118.94,Marketplace,South
ORD0017166,CUST003719,2024-09-02,31.26,Web,Central
ORD0008981,CUST001949,2025-10-05,65.75,Store,Central
ORD0007593,CUST001628,2026-05-03,399.96,Web,Central
ORD0012344,CUST002691,2024-12-06,8.47,Web,South
ORD0015186,CUST003271,2026-08-28,-528.17,Marketplace,East
ORD0017043,CUST003691,2026-08-05,124.89,Marketplace,North
ORD0001455,CUST000294,2024-10-13,82.16,Marketplace,North
ORD0009395,CUST002038,2026-08-08,201.92,Mobile App,West
ORD0017133,CUST003707,2025-12-31,30.79,Mobile App,Central
ORD0003452,CUST000739,2025-12-27,45.88,Marketplace,West
ORD0017347,CUST003764,2025-12-01,54.38,Web,South
ORD0011793,CUST002554,2026-08-30,311.63,Marketplace,East
ORD0008601,CUST001863,2026-06-27,337.0,Mobile App,Central
ORD0001818,CUST000386,2024-12-18,2290.46,Web,East
ORD0017568,CUST003812,2025-12-10,81.55,Web,Central
ORD0006065,CUST001298,2025-02-12,58.41,Store,South
